ZONE T="xy 90e.dat"
I= 39,J= 39,K=1,F=POINT
  0.17500   0.55000   149.71 -65.20955     7.53 -58.94437    44.39 116.00000     7.5590 
  0.17500   0.57500   153.82 -65.04518     8.30 -58.76700    46.49 116.00000     8.3285 
  0.17500   0.60000   158.93 -64.84110     9.34 -58.54914    49.07 116.00000     9.3702 
  0.17500   0.62500   165.39 -64.58823    10.75 -58.27698    52.27 116.00000    10.7815 
  0.17500   0.65000   173.60 -64.27627    12.67 -57.93472    56.22 116.00000    12.7004 
  0.17500   0.67500   183.88 -63.89933    15.29 -57.51159    60.97 116.00000    15.3218 
  0.17500   0.70000   195.88 -63.47599    18.55 -57.02663    66.20 116.00000    18.5807 
  0.17500   0.72500   207.07 -63.09459    21.77 -56.58358    70.76 116.00000    21.7998 
  0.17500   0.75000   212.00 -62.93354    23.18 -56.39418    72.66 116.00000    23.2117 
  0.17500   0.77500   207.07 -63.10608    21.70 -56.59282    70.71 116.00000    21.7306 
  0.17500   0.80000   195.88 -63.49777    18.42 -57.04445    66.10 116.00000    18.4527 
  0.17500   0.82500   183.88 -63.92966    15.11 -57.53715    60.82 116.00000    15.1511 
  0.17500   0.85000   173.60 -64.31332    12.47 -57.96737    56.02 116.00000    12.5040 
  0.17500   0.87500   165.39 -64.63019    10.54 -58.31631    52.02 116.00000    10.5727 
  0.17500   0.90000   158.93 -64.88613     9.13 -58.59496    48.78 116.00000     9.1606 
  0.17500   0.92500   153.82 -65.09145     8.10 -58.81932    46.16 116.00000     8.1271 
  0.17500   0.95000   149.71 -65.25517     7.35 -59.00340    44.02 116.00000     7.3731 
  0.17500   0.97500   146.36 -65.38417     6.78 -59.15801    42.23 116.00000     6.8085 
  0.20000   0.02500   136.83 -65.59486     5.84 -59.36675    39.03 116.00000     5.8634 
  0.20000   0.05000   139.28 -65.49528     6.23 -59.24933    40.37 116.00000     6.2527 
  0.20000   0.07500   142.37 -65.36474     6.76 -59.10567    42.02 116.00000     6.7818 
  0.20000   0.10000   146.36 -65.19509     7.50 -58.92377    44.14 116.00000     7.5222 
  0.20000   0.12500   151.65 -64.97337     8.54 -58.68522    46.91 116.00000     8.5664 
  0.20000   0.15000   158.93 -64.67870    10.06 -58.36129    50.65 116.00000    10.0827 
  0.20000   0.17500   169.25 -64.27891    12.39 -57.90895    55.79 116.00000    12.4224 
  0.20000   0.20000   183.88 -63.73841    16.06 -57.28148    62.66 116.00000    16.0872 
  0.20000   0.22500   201.87 -63.10259    21.03 -56.53310    70.37 116.00000    21.0530 
  0.20000   0.25000   212.00 -62.75221    23.98 -56.12080    74.37 116.00000    23.9962 
  0.20000   0.27500   201.87 -63.09349    21.08 -56.52603    70.41 116.00000    21.1052 
  0.20000   0.30000   183.88 -63.72166    16.15 -57.26825    62.73 116.00000    16.1808 
  0.20000   0.32500   169.25 -64.25610    12.51 -57.89038    55.89 116.00000    12.5433 
  0.20000   0.35000   158.93 -64.65129    10.19 -58.33788    50.78 116.00000    10.2189 
  0.20000   0.37500   151.65 -64.94279     8.68 -58.65721    47.07 116.00000     8.7087 
  0.20000   0.40000   146.36 -65.16280     7.64 -58.89126    44.32 116.00000     7.6626 
  0.20000   0.42500   142.37 -65.33224     6.89 -59.06858    42.23 116.00000     6.9140 
  0.20000   0.45000   139.28 -65.46409     6.35 -59.20747    40.60 116.00000     6.3715 
  0.20000   0.47500   136.83 -65.56653     5.94 -59.31978    39.30 116.00000     5.9636 
  0.20000   0.50000   134.83 -65.64488     5.65 -59.41344    38.22 116.00000     5.6686 
  0.20000   0.52500   136.83 -65.56653     5.94 -59.31978    39.30 116.00000     5.9636 
  0.20000   0.55000   139.28 -65.46409     6.35 -59.20747    40.60 116.00000     6.3715 
  0.20000   0.57500   142.37 -65.33224     6.89 -59.06858    42.23 116.00000     6.9140 
  0.20000   0.60000   146.36 -65.16280     7.64 -58.89126    44.32 116.00000     7.6626 
  0.20000   0.62500   151.65 -64.94279     8.68 -58.65721    47.07 116.00000     8.7087 
  0.20000   0.65000   158.93 -64.65129    10.19 -58.33788    50.78 116.00000    10.2189 
